grain_Z71_rep1,grain_Z71_rep2,grain_Z75_rep1,grain_Z75_rep2,grain_Z85_rep1,grain_Z85_rep2,leaf_Z10_rep1,leaf_Z10_rep2,leaf_Z23_rep1,leaf_Z23_rep2,leaf_Z71_rep1,leaf_Z71_rep2,root_Z10_rep1,root_Z10_rep2,root_Z13_rep1,root_Z13_rep2,root_Z39_rep1,root_Z39_rep2,spike_Z32_rep1,spike_Z32_rep2,spike_Z39_rep1,spike_Z39_rep2,spike_Z65_rep1,spike_Z65_rep2,stem_Z30_rep1,stem_Z30_rep2,stem_Z32_rep1,stem_Z32_rep2,stem_Z65_rep1,stem_Z65_rep2
TraesCS4B02G316400,2.14240544847686,2.82884745872803,2.62265694202771,2.52930804442527,0,0,0,0.062966295831113,0.502482906125016,0.278653000928479,1.75740278694859,0.794614010594931,0.438752438718519,0.127082094646662,13.6210050937957,4.90789378712214,6.02470670707073,6.16487774984822,0,0,0.43314640762753,0.150443475085449,0.143832742005102,0.538679885044803,0.615202798844023,0.88781103324943,0.196475021439017,0.491928500266525,0.933680449893058,0.617874685577336
TraesCS5B02G014100,0.0899562133289028,0,0,0.2478038286768,0,0,0,0,0,0,8.81551235831511,6.16577520112986,0.601802331485536,0.796839079946636,3.84846353279762,0.944196765434062,1.91571418424313,2.72972737151054,0.613948065689255,0.394919313161562,3.79615045702063,3.46670559075281,1.94465754562304,2.2165949323803,0.803643295787237,0.544579740724092,0.153993935722473,0,1.50934491646564,1.30755642920826
TraesCS5B02G067300,0,0.144140936267782,0,0.316825628077878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS5B02G219500,2.33855263098372,2.74174672385729,7.32623725787239,8.935744791908,0.103995247023876,0.12613852747965,0.904649393555733,0.869116516015026,12.5833660564962,12.7474561562111,6.46859410426848,4.85724186517579,3.60479124187519,4.3434844491734,3.19145820852857,5.54261658939899,6.34150977523368,1.89446596472965,0.707927238175857,0.331178902040019,3.26109266511881,2.90717549883872,0.63813430986776,0.265547724925074,2.35877034652937,2.66398983743636,3.03476991390988,3.52728952114184,0,0
TraesCS5B02G219600,0.892979971338133,1.3774068206202,1.76586493446565,1.89223561484911,12.0262471029888,12.2897895391555,3.05962721722915,3.27861840187782,3.42838524655579,3.00192407379236,6.83672547605612,7.56165426480028,16.6090023788253,15.8201710018674,24.3258676276262,14.9004760343734,17.5156280837891,21.2755202109476,0.293007578254604,0.180936765992596,1.34332272384298,0.648290006709681,1.87232180528499,2.53889532123485,2.76148723496121,2.07921158043814,2.46939243643523,3.37243290801854,1.88597319768502,1.77502761455163
TraesCS5B02G496200,0,0,0,0.193705809740316,0,0,0,0,0,0,0,0.438156880490022,2.01609835397066,2.64724532369595,0.167128111166094,2.87026950994627,2.71913545906563,0.294317375655823,0.059989643742524,0,0,0,0,0,0,0,0,0,0,0
TraesCS6B02G015400,1.49468276439649,1.02176605956419,8.40940077725947,10.6054929316378,0.49952026281819,0.605881059003284,0.775946696328217,0.67092211050727,0.892347478444282,0.527843474253634,0.693539986437033,0.28222723601048,0.173148900558195,0.250757865106918,2.38985617898554,0.73952345971729,0.380752092071763,1.61140280271438,0.231844511816468,0.4374566016555,0.372952453247951,0.605583067092414,0.255429156059782,0.837050230650417,0.36417468772808,0.594097197561066,0.348915331887475,0.52945706626624,0.690875405062621,0.731512668986612
TraesCS6B02G014700,0.078064347174549,0.195671064869555,0,0,0,0,0,0,0.307596678781433,0,0,0,1.64134574356427,0.864375014760876,3.4510351381171,1.82083905961461,1.39996978653252,2.45055298920254,0.332991554818133,0.342712495643403,0.964189444697529,0.61396335034872,0.146746198399662,0,0.209221420928831,0.315058926047911,1.13591049175244,1.00378587367818,0,0
TraesCS6B02G054800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400082926653546,0.196315751484886,0.235842611308819,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS6B02G298700,1.85070498016925,1.61657169523708,0.240287467467499,0,0,0,0.912732806569379,0.738427307964771,4.67740132199605,5.43281581994043,31.9020426107374,35.4111000573442,0.696772924444357,0.558875711611794,0.239927187824656,0.457836198574018,0.785740637625755,0.616172999506147,0.287068134365553,0.19696562935727,0.259755147183321,0.15437643700752,1.13330249545289,0.641599098465891,0.400816324393655,0.39609591047305,0.624035165106667,0.458898835837091,2.05304817843475,1.22276721985955
TraesCS6B02G360400,0,0,0,0,0,0,0,0,0.094289439443459,0.104576832113159,0,0,0,0,4.43621362789372,1.17212051621858,2.09206269325705,3.60567639823056,0,0,0,0,0,0,0,0,0.122893199684405,0,0,0
TraesCS6B02G360500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18250248989944,0
TraesCS6B02G360600,0,0,0,0,0,0,0,0,0,0,0,0,4.52138640186959,3.66686124352327,17.9908072689003,10.5750489605507,12.6821697669129,11.3033295919046,0,0.138462736933314,0,0,0,0,0,0,0,0,0,0
TraesCS6B02G360700,0,0.098465374918263,0,0.216429524187678,0,0,0,0,0,0,0,0,0,0,6.3863022530309,0,0.132092106333909,3.53507168335104,0,0,0,0,0,0.0691411815970864,0,0,0,0,0,0
TraesCS6B02G360800,0.211224108604982,0.264720373337945,0.201112395314144,0.193954150522034,0,0,0,0,0,0,0,0,8.07473238180043,8.10783763845702,5.1206767660436,3.69507772626599,3.82745345545215,2.72592602702767,0.180199660626582,0,0.942093436589877,2.76873857032259,6.02209711682612,6.56788039648015,0.377403255444699,0.426238373989818,1.08476882029119,1.48146159887957,0.859165567834285,1.02341435901492
TraesCS6B02G360900,1.38368022769703,1.87285162089431,0.237139332343208,0.457397543181214,0,0,0.0474091896849566,0.0455470484583335,0.0363474029600636,0,0,0,4.60192608909866,4.22857745316352,10.0764650030407,3.74379925167321,5.70728423557304,6.77597350347749,0.0708267751517933,0,3.04773991580096,4.59238089094173,6.19051555471166,7.35478213796006,0,0.0558437778973811,0.40267726427203,0.744027913101525,0.1688458409954,0.0893886733329571
TraesCS7B02G007400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7B02G007600,0.256148639166489,0.0642045681603226,0,0,0,0,0,0,0,0,0,0,0,0.113449220687365,0,0,0,0.0536058466388055,0,0,0,0,0.385208770799112,0.315585635778492,0,0,0,0,0,0
TraesCS7B02G073900,8.33287940995996,10.7722531850543,20.4284060329851,21.689496402464,0.180904515730901,0,1.68608489121499,0.971915243715729,6.54956751402952,5.54369658406314,1.60748814060674,3.27073379844881,51.4197414516085,37.5605023215258,20.8344259546572,46.1421175566693,54.2742319057133,9.68056264175475,3.19063198385417,1.32503214713455,4.32214909976718,5.52159906999101,6.66038390801045,6.12060538740086,13.7749933737581,13.3727833942325,13.871735093409,12.7319559155003,9.8080370378215,6.14619216803865
TraesCS7B02G116100,0.540926436759258,0.463843889000651,0.162641439445342,0.235278751799668,1.13817918878594,0.904483210004416,1.65828940156199,1.31201000240319,0.972222369378123,1.2856607431641,1.35139627994826,1.06438732087934,0.163252754219915,0.346758219374134,0.270662633117095,0.265621623315475,0.478654133371708,0.387273757780401,1.09296839260291,1.37484740670631,0.996304100903758,1.1195521435208,0.642214311503341,0.726573816565338,0.890194303926065,1.20646009434132,0.584841665683171,0.998392990432062,1.51990798353266,0.965585346504489
TraesCS7B02G201300,0,0,0,0,0.563936981999121,0.342006882700876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7B02G309300,3.53137734183699,3.191912841417,2.26192662851372,1.88663117577162,1.88828782125349,1.71776488863947,4.14319550782034,3.34640342097758,2.0239525816624,2.68125868461602,1.47471845323346,1.15578249093666,4.52040259799545,3.62577696419697,2.22801441977689,5.3664547908098,5.74528593593476,2.10512624867465,1.46069872994267,1.37179825175485,4.82428205642673,3.98931420194727,2.97718641562276,3.14538486023877,2.52386588598247,2.54812808145121,3.38902184047845,3.07723707015905,3.75424549078017,3.35288518243133
TraesCS7B02G379000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7B02G379300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7B02G393200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582362900205637,0.204802920997799,0,0.249362199454498,2.04292150697188,0,0,0,0,0,0
TraesCS7B02G388500,0,0.127457957533085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209354097019973,0.0799857809204305,0.191177686248448,0,0,0,0,0,0,0
TraesCS1D02G019300,0,0,0,0,0,0,0,0,0,0,0,0,0.165179419297255,0.287059554469367,0,0.100783656840195,0.0968606161315525,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS1D02G104500,0.544081914425216,1.44899572774454,0.582790099114671,0.187348900813853,0,0,0.116512120036899,0.111935749431037,2.05451725945221,2.08052855467232,4.99864114063595,5.93288833594787,2.20992675712433,2.71097976765746,4.23505738241838,2.61744205501443,5.22168684369624,2.20610463839106,3.19115188478033,0.656862079885194,2.17002327189743,3.79771497274217,7.28724356994085,7.182120510667,0.303792094166011,0.0686204193420141,8.26618469456155,7.47304880838324,7.67663104882275,8.01833004503746
TraesCS1D02G161800,3.16836162907472,3.30900466672432,1.50834296485608,1.24684811049879,3.11985741071629,2.14435496715405,12.4066202544786,7.82204864413524,11.7907130765595,14.2859422440297,19.0592504857911,22.2493014469343,1.29772484707507,1.58704239489028,2.58185383161862,1.14371453432043,1.90245293257011,2.2102102921846,4.18320640740279,3.84167526366422,7.68686128206576,7.35693391542861,4.60874779348938,7.83365788528967,3.10009816972431,3.42512979098961,4.77814837509214,5.90820994791259,13.0025503346349,11.0869888893283
TraesCS1D02G256100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77059286534804,0.41670796305754,0.360438707849326,2.0189559207724,0.73158482908905,1.44313846083489,0.147106327118784,0.0562034114470169,0,0,0,0.0721027828479849,0.611667519574299,1.0859553685129,0,0
TraesCS1D02G309800,0.205686397892491,0.171853425887305,0,0,0,0,0,0,0,0,0,0,0,0,1.10809484741684,0.559720471227974,0.422661758469175,0.430452940799996,0,0,1.2702383414695,1.99515093981299,14.7571989272679,16.7132621777436,0,0,0,0,0,0
TraesCS2D02G225400,1.89131791123338,1.93137823404725,3.60155360996248,4.82411471323937,0,0,0,0,0.828039273683948,0.91838200140191,0.8580788097499,1.74592103909544,6.69461230633964,7.21328667452012,41.722040737337,26.1420464987526,27.7154174843308,30.3452851850446,0.956161464549209,0.553541879124032,10.2380562241655,10.0267889653825,2.04101687997387,4.13021550731677,1.50191091452482,2.68573669325217,1.25910666640942,1.47390312133427,3.63282379766665,3.73337380967179
TraesCS2D02G225500,0.0765945163700072,0.28798032245969,0,0,0,0,1.04974657662255,0.630321601572962,2.3138391729535,2.00840024853305,0.234565476584352,0.159089039359697,2.56206641124072,4.74936095976562,0.691775185939655,1.78655547899425,2.27504242833674,0.561029669703761,1.24154298953321,0.336259749909531,0.709526437599071,1.02408573061304,0.0719915973320516,0.202216259147964,0.752701053397377,0.927380562655671,0.852282336723436,1.07442124325994,0.350496413656246,0.371112598805969
TraesCS2D02G271000_M,0,0,0.270228541507377,0,0.260839069193392,0.316378459966185,0.324146552729703,0,0,0,1.01402594916181,0,0.0904147467385061,0,0,0,0,0.0989930535689913,0.161419161973854,0,0.194747997227882,0.0744053776004005,6.2243897848332,4.57904001119722,0,0,0,0,0,0.305584534417318
TraesCS2D02G298200,0,0,0,0,0,0.166356608705046,0,0,0,0,0.304680157085109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS2D02G506100,0,0.0523999216352233,0,0,0,0,0,0,0.164746298837258,0.0609069482805987,0.256084425901759,0.607893329688859,0.31966964891787,0.185180912945345,0.496867357520819,0.536374688345172,0.702949237361267,0.524998561980658,0,0,0,0.0328833815736829,0.157192159229786,0.257562087213204,0,0,0.393660553994772,0.635368633956726,2.10457953140983,1.68815970907169
TraesCS2D02G518100,34.699602319087,31.1606170804766,20.0962311437044,17.8756250667696,0.0941648505390323,0.228429970162152,8.19135271776833,8.43172739417563,15.8796785420915,14.5275949984063,7.63519378725222,6.24246394741257,23.3052443929949,26.4714848270518,19.5141193898637,33.2985943027022,32.2321168821198,27.5176679412535,4.7784288116402,4.67802556553245,50.8308622876478,69.2473913774563,18.3616180747577,19.4160305440863,5.79717687156969,7.51218626795488,34.8457247911117,32.4177210567429,4.79273329818006,5.2952782755001
TraesCS2D02G586500,0.295656894951791,0,3.37803861846638,3.05419052639004,27.0023728880837,32.7518771485519,0,0.121652917450286,0.0970813205575318,0.107673319739659,0,0,1.20088550227315,1.06394908445432,2.28378427007988,0.344807611962013,1.78119894126438,1.00545232672731,0,0,0,0,2.70942265975257,1.04074693806435,0.0660328710737696,0,0.0632660146423753,0.0864019775030707,0,0.119375385080251
TraesCS2D02G601700,0,0,0.216967729384554,0.209245141642029,0,0,0,0,0,0,0,0,0.508160889864343,1.85033639051924,8.12409054900742,2.65759393866987,1.27707306123655,11.2069584109941,0,0,0,0,0,0,0,0,0.130032223732462,0.0887920736995595,0,0
TraesCS2D02G601600,0,0,0,0,0,0,0,0,0,0,0,0,0.138851218205563,0.16086979441383,4.21277795982215,1.52495271242724,1.16026141813535,5.2448641060571,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS2D02G548200,0,0,0,0,0,0,2.74529469460804,3.7364085114032,0.175395553007285,0.291797969239756,0,0,0,0,0,0,0,0,0,0,0,0.0525134610298267,0,0,0,0,0,0,0,0
TraesCS3D02G003600,0.550099514897782,0.229807335785862,0.174588389922128,0.505122662461391,0,0,1.15182961182834,0.201197813390234,2.32811487373749,1.15750316679506,1.02950356918241,1.65038278895017,20.094715198337,17.8670211732275,46.5742612971871,21.4562628720146,41.1393771749992,17.2684209806743,24.1429439579609,19.6420603429625,23.3400110166841,29.4678833614701,2.18306406333787,2.15157199494105,65.8534027697494,51.2482265354703,28.9311929106784,29.6512161972002,177.419841257532,147.086151987528
TraesCS3D02G027300,0,0,0.401452766078138,0.387163755360682,0,0.117503324382835,26.2446718498984,18.0429255992678,23.3515669316497,20.7808818208739,6.24097243073376,5.40047744743876,7.58911188027181,4.51299983714498,4.20893382147425,5.90077671449771,10.7908179815348,1.61770990035776,1.25897651570203,0.925521077486118,1.01261482627703,0.497416372710547,0,0,8.85195351542077,5.45955997906344,7.39835932457075,8.29669046418802,2.67973905514532,1.58892227204705
TraesCS3D02G199100,0,0,0.85370159643555,1.23497336658928,0.103004816099839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03662759636102,1.64386686858379,0.133503192402206,0.150778200322929,0.255818497302231,0.174684814380358,0,0.241349417998984
TraesCS3D02G303400,0.250768348115503,0.104759965095686,0,0,0,0,1.14561384389402,1.37577043630994,3.84261756636014,2.43535088482698,1.66391537841914,1.04170631251966,0.399435011276277,0.555331345099796,0.39734263263537,0.292456684575086,0.327918151340343,0.0874664651397252,0.713118900500932,0.220181041721583,0.344143721128722,0.394450426456918,0.471397034585215,0.588489326470178,0.448058659432062,0.168678808580446,0.0715474107751672,0.0977118253954057,0.38250521855636,0.270002773560507
TraesCS3D02G325400,1.8193782115423,3.29357617870769,0,0,0,0.33802029940559,0,0,0.265514433770231,0.0981610755417993,0,0,1.67439235892549,0.298448011231547,70.1803134017658,8.56593069630906,10.5738515548764,51.4016268442538,0,0,0.20806971605666,0.688957278602972,38.6976477305601,30.1245158965308,0,0,7.95940803109364,7.40427842057603,18.089915514155,15.5625954471063
TraesCS3D02G328900,5.18855228855351,4.76250092818233,0.626218236906317,0.805238788594473,0,0,0.250388654503783,0.240553872696108,0.0959832617089103,0.106455457839742,0,0,0.698413313129778,0.485499259787845,0.590541565389814,1.19317657339616,0.614320574367282,0.305870752344907,0.0623445266306204,0,0,0,0.34343296930859,0.578798633968424,0.195857976877488,0,1.00080689563348,0.256274128881364,0.111468586645167,0.236050328981042
TraesCS3D02G333300,0.19002860981763,0.714470211777154,0.271397350077911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27133716356419,1.04618080235027,27.0592500207362,28.1783809006133,0,0,0,0,0,0
TraesCS4D02G262600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4D02G040300,7.00670167705597,5.85418238498091,2.03844577884862,2.32332555970871,1.16268283264497,0.325441871252871,3.11203666158806,3.5236950773344,14.0598753617845,17.295019033292,34.6698304206333,33.8225364990508,1.55008152633499,1.50854628240636,0.801820065053443,0.832283701289289,1.05439617542614,0.610973666120727,4.20643271586681,3.18995900256763,3.00490523188738,3.62274641522659,5.48803044989639,4.68167069909249,5.21632379055283,3.14202888800528,8.60724226377927,5.46031918311196,6.33336461108794,6.60111329027936
TraesCS4D02G015400_M,0,0,8.37533005593968,10.9151686440972,0,0.265018320361285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4D02G313000,1.27858495896142,0.991967696100062,5.04341727495115,4.52846386917299,0,0,0,0,0.399841580788504,0.532159267626827,2.89007031487827,1.77043877726456,2.38571638553195,1.95504954142395,20.1723630177475,9.15986008418045,10.8505903843732,10.3208489475405,0,0,0.250667876697972,0.335195401196483,0.171678410045724,0.428644664624065,2.01253842426718,1.35148752728479,1.92821065247621,3.20271631686826,3.06470644623815,3.34330485354469
TraesCS5D02G021800,0,0,0,0,0,0,0,0,0.235916340717076,0.523311702806649,13.3391613499306,13.6171372185215,1.11580521056768,0.994419988363494,4.78136717577123,1.99004458629098,2.6675477041986,3.28911098264592,0,0.157709397013988,1.10925147071907,1.34203452533707,4.72707541467954,3.55655906318291,0.160465815888179,0,0.384355264752943,0.524911441412768,3.83568601829534,4.35139384045593
TraesCS5D02G071500,0.321629682209635,0.30231609253821,0.459348955622349,0.442999231060576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS5D02G228400,1.45124770029014,0.957264215130262,5.45436955302616,4.41859386029335,0,0,1.30853319791094,0.377140963834059,11.1357270519351,10.9042073762497,30.8765159469394,34.2676463194922,2.04395172946826,2.02977854648437,1.85170508925081,2.93961677249534,2.39713185458254,2.23787634591152,0,0,0.393084883139031,0.18021831027969,0.933287453034845,1.07548675240864,0.0682370281054393,0,0,0,0,0
TraesCS5D02G228500,1.77274840308687,2.59201656745157,2.10985431533332,5.90079742408663,30.4463394891476,27.1719523350918,1.13887267299014,1.70199549067637,0.388064135436428,0.645605459851242,7.69097133580812,6.75042503526524,17.5070189636346,21.2646716812255,22.1904771073825,16.2812032700032,15.3990792314699,22.7233994263067,0.441107440942002,0.129709880664497,1.06436918189038,0.87139855474847,6.1094577340459,6.37028812611111,1.78168853612763,1.56507163549725,1.95992752556534,2.50397230566061,0.112667979642021,0.357885317207639
TraesCS5D02G496600,0,0,0,0,0,0,0,0,0,0,0.127218946074872,0,5.63765354644614,7.35961056440879,1.89570306547489,6.29821619504743,4.09745317438801,1.82568051366534,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS6D02G009800,0.682214512264537,0.759997759203487,7.14511118755841,6.99519938321705,0.783732296411822,0.443617623213455,0.0649299771772231,0.0623796533233697,0.149340416509826,0.165634112974258,0.058034315635259,0.0787210774471376,0.362220569231903,0.293762233277428,3.69331211017908,1.10503819741104,2.0603269118376,3.17269662370183,0.194003775415782,0.166389400058753,0.234060481140342,0.208658558922862,0.213739028103855,0.233476743653929,0.643330601068603,0.573612718619838,1.3625115617184,1.15190710931975,0.0578113477321207,0.0612118089127858
TraesCS6D02G012400,0,0,0,0,0,0,0,0,0.417850376099905,0.463439690465265,0.365351441081058,0.495583669316013,2.35634840685415,3.34646448509812,4.99046234216798,5.84362762792537,7.17620736408969,3.99470303352118,0.882077991191667,0.279331777766991,1.39165141972726,1.50125375920171,0.14950897983224,0,0.923695150907373,0.481485780900881,2.38266866151335,1.76645433223874,0.121315920150388,0.12845171776195
TraesCS6D02G045700,0,0,0,0,0,0,0,0,0.188578878886918,0.104576832113159,0.219847642759452,0,0.411653023385904,1.19232906447897,12.0801509559568,4.5210362768431,4.02319748703279,7.88741712112934,0,0,0,0.112921102475902,0.134948954998905,0,0.128267773092316,0,0,0.167834429502697,0.547507469698319,0.347827102410301
TraesCS6D02G251700,2.39067051754428,2.72683348618104,0.84399332442913,0.665961426590697,0.0370303447460905,0.13474519149697,1.05841102929093,0.574734913011649,9.52579296505085,8.80424907188918,56.8015015670981,64.9419433510053,1.97671976380099,1.93327016324177,0.676736014233125,0.84582850373807,1.23441026344616,0.955649742377687,1.00830722307072,1.60378384608355,1.29943922288259,0.781665885443972,1.64107038085608,1.22922165257564,0.911896347222701,0.921483792142331,2.78200269718438,2.85737192708003,3.97434989376021,4.33826906894726
TraesCS6D02G308500,0,0,0,0,0,0,0,0,0.0922986835243073,0,0,0,0.134320564252598,0.155620684039482,2.67233893426936,0.655641857166412,0.551355663290098,1.69124216855584,0,0,0,0,0,0.0618422084918277,0,0,0,0,0,0
TraesCS6D02G308600,0,0,0,0,0,0,0,0,0,0,0.541828114403932,0.440980056266375,0,0,3.93599624072787,0.577752702904133,0.356955086317277,1.18485500199587,0,0,0.145684552049981,0.0556602083724645,0,0,0,0,0.54518020607418,0.4136383330205,1.07949282041035,0.685793127174948
TraesCS6D02G308700,0,0,0,0,0,0,0,0,0,0,0,0,12.5632822494054,10.9604870743381,12.0457555998933,14.4073398295937,21.3023520870719,5.55181878728993,0,0,0,0,0,0,0,0.0799004882749479,0,0.0925690977430159,0.36237336494813,0.383688151901774
TraesCS6D02G308800,0.183366504965927,0.114903667892931,0,0.757683993692087,0,0,0,0,0,0,0,0,0,0.101517165756974,7.06022800699717,0.106924898033295,0.102762807264777,2.97400583556057,0,0,0,0.0721073817980509,0.517041488685286,0.484103698861737,0,0,0,0,0,0
TraesCS6D02G308900,0,0,0,0,0,0,0,0,0,0,0,0,1.80448969053869,1.8022757050512,1.3927012369727,0.835243809296245,1.09463405248847,0.681274067537635,0,0,0,0.0512060719585447,0,0.114593209096297,0,0.065691747028662,0.334368575312044,0.0761074917424796,0,0
TraesCS6D02G309000,3.81972341182039,6.25258624889058,7.12528798728323,6.65693592565335,0,0,0.133546539289988,0,0,0,0,0,27.5652681025267,24.6860351092836,47.171310372399,27.4556425896764,31.4982955562135,25.9389903417775,0.332518891149122,0.136890413447911,4.33269373250703,7.17317478857743,12.9686041530353,13.0342659019291,0.139282961555176,0.0786529291961339,0.200170257825202,0.182247464257719,0.237810199755409,0
TraesCS7D02G104700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G104900,0.231234813630717,0.144899572774454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G170200,17.9177784248953,17.3111080504026,27.5706811030663,27.3534126221075,0,0,0.855304881179966,1.18691467641648,5.10020149716892,3.47480292157814,2.71811631048049,2.41959966226157,74.8054626663461,59.3346299905264,24.9979086808165,46.5803737614137,70.601629719034,14.9758491312871,2.74485947701904,1.07154773637837,4.22514632167581,6.15163369624402,10.1671769504857,8.78721562479334,19.773643292845,11.306080506033,17.0933268651945,17.4433374117235,15.6537362927383,9.58632574673238
TraesCS7D02G211200,1.78719129950381,1.29074909007581,0.346095241798196,0.750997317520507,1.96265933379424,1.8740581225548,4.15150742106106,2.94147762949156,2.4667115900735,3.4859905398559,5.1484728584994,5.15911802543519,0.665842521279186,0.536646727311,0.691152634461613,0.847850156716301,0.645087429387993,1.01428293607147,1.8347963238647,1.4628133742617,1.90185437281795,1.50089148754167,1.7936748169256,2.13258404573032,1.38013435388767,2.01716781513108,1.52972547373293,1.84127236779296,3.46533271637519,4.10946306322595
TraesCS7D02G296100,0,0,0,0,70.3831385543116,65.9249887781968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626429611269507,0,0,0,0,0,0,0,0
TraesCS7D02G403100,4.61271519418787,5.18034742043386,3.76448181466126,3.38295813127606,6.52410651413927,6.76132777785656,6.82471252340491,7.78910422206649,6.3732152878254,6.54496399508315,9.08108056961389,9.45631844318362,6.84161262892118,5.83711245310241,3.31745882445897,6.98642093503615,6.27803126814808,4.04311170983754,2.60643305144093,2.7088212479486,9.68041469612941,8.33928654526834,7.46046547645294,6.98520140340131,4.44197559448955,4.83542851321965,9.79358596775938,9.27849324268727,14.7571702454438,14.9963089422058
TraesCS7D02G464900,0.475826150792449,0.844811588558642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G476400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371704188853813,0,0,0,0,0,0.437655629436667,0,0.0358415191582641,0,0,0,0
TraesCS7D02G472200,0.260070725669906,0.434584354019674,0,0.119403502294544,0.0597541750855422,0,0,0,0,0,0,0,0,0,0.0206041128367355,0,0,0,0.0369786201759363,0.0761162559384795,1.20457092918358,1.77269197178034,1.01850779966616,0.762899541221206,0,0,0,0,0.0661157402240275,0.0700046654416943
TraesCS1A02G019800,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22072153280736,0,0,0.0558574605731412,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS1A02G020200,0,0,0,0,0,0,0,0,0,0,0,0,0.0811844709693779,0,0.323036794606575,0,0.285637687014393,0.0888870341791175,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS2A02G705800_M,3.36330698305128,3.07846159257614,0.431770633669451,0.62460376703466,0.833536306440125,0.505508882877331,1.03584145252141,1.27504311862655,0.769335646448178,1.29367280186775,0.491849061428981,0.431699725934948,0.28892901004894,0.37658974064741,1.00595425012355,0.330541960718788,0.317675493987278,0.45474135720846,3.51409487848431,3.81576434595429,4.70641551669878,3.90833669579203,4.52867149430781,3.70807499184897,1.33353911351008,1.54422503977732,3.75212198176298,3.07013144007729,2.07512206647056,2.59389383958138
TraesCS3A02G070300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS3A02G301300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS3A02G514400,0,0,0,0.422581668735158,0,0.256505162025657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4A02G386700,0,0,2.20784895629884,1.27755865509236,0.106556706310179,0.1292453877624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4A02G464100,0.0841014827523663,0,0,0,0,0,0.432236769968436,0.276839564059916,4.19754058900667,5.51310481699156,1.15899771852896,1.22276858889176,0,0.0931221780833501,1.15935209488541,0,0.0471324054759584,0.440011237341497,0.717487163291137,0.221529777046065,0.865629497632353,1.32288887280344,0.474284612132444,0.444070621161072,0.0751338793381483,0.50913618945185,2.95141286990916,3.14593172605361,7.05555184917512,5.56896225987702
